,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue ID
881,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Centre Père Marquette,45.541256716443826,-73.59550641697378,Recreation Center,4c3b1836be4620a191bd0b13
882,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Le Parterre,45.50997580214699,-73.5666454285097,Outdoors & Recreation,4dfd64be52b18923030fc21e
883,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,YMCA,45.499562185892614,-73.57461768019975,Gym,4ae47814f964a520c49a21e3
884,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Place du Canada,45.4986468234261,-73.56921672821045,Plaza,4b8bc819f964a52016ab32e3
885,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,L'Observatoire - Au Sommet Place Ville Marie,45.50158107737612,-73.56866478796363,Scenic Lookout,576b41b9498e6b201fabe0e8
886,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Observation Wheel Montreal,45.508493442648685,-73.54875184197192,Harbor / Marina,59ce5b6db3c9615ae329464f
887,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc Lafond,45.55206848950489,-73.56389969357674,Park,4bb4fa72eb6dd13a229a96e4
888,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Quai Jacques-Cartier,45.507234147048564,-73.55080604553223,Harbor / Marina,4c7034bf34443704846c235f
889,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc de la Cité-du-Havre,45.505316346996956,-73.5440616226606,Scenic Lookout,4ad4c06cf964a520e2f920e3
890,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc à chien / Parc Lafond,45.55138517314547,-73.56978716006981,Dog Run,4f0605476da1a1d64a9b4c2f
891,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Place Vauquelin,45.50857216092917,-73.55458098438689,Plaza,4c464298342c1b8d4b2ab689
892,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc du Canal Lachine,45.49616956397926,-73.5528464174045,Park,4de2cde718385df2b02d61ab
893,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,b.cycle Spin Studio,45.50199358685449,-73.56442769719798,Cycle Studio,5672b7f6498e3e2398f52e27
894,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc Molson,45.549279167820586,-73.59238618781833,Park,4b92bde3f964a520561734e3
895,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Belvédère du Chemin-Qui-Marche,45.51239192712923,-73.5490894317627,Park,5022f13be4b00ac2d8140f82
896,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Gracie Barra Brazilian Jiu-Jitsu,45.49314086414125,-73.55830281181665,Martial Arts Dojo,4fb808f2e4b0189bef486cf1
897,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc Jean-Drapeau,45.51216342612823,-73.53334983076626,Park,4ad4c06bf964a520b3f920e3
898,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Luna Yoga,45.502331458689554,-73.5555534402762,Yoga Studio,4b6c4ccaf964a520dc2e2ce3
899,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,BOUGE - Studio Actif,45.5488074196448,-73.57438061622327,Gym,51b89791498e85a0444b0053
900,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Jardin Botanique de Montréal / Montreal Botanical Garden (Jardin Botanique de Montréal),45.55723081778093,-73.55660748488334,Garden,4ad4c06bf964a520acf920e3
901,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Allez Up,45.48683400753393,-73.56076545777164,Climbing Gym,505a410fe4b0fbd828bc9744
902,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Habitat 67 surfing,45.500120747912355,-73.54207277297974,Surf Spot,4b65d8a5f964a520a8032be3
903,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Jardin de Chine,45.559192659982905,-73.55870262780793,Garden,4e0b9bc4aeb784b164d13b01
904,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Place d'Youville,45.5008215874125,-73.55537784507102,Plaza,4ad4c06cf964a520c4f920e3
905,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,MultiGym,45.49736618774713,-73.55476579399821,Gym,50f5d34ae4b0bc1810842730
906,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Jardin des Premières-Nations,45.55957679856132,-73.56090279735326,Garden,4e163b5e2271881f204abdae
907,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Complexe aquatique de l'Île,45.51307778310981,-73.53429830542235,Pool,4e19e77cfa761946459f2605
908,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Jardin et Pavilion Japonais,45.56047001604367,-73.55974275692486,Garden,4e16367ad22d334ac052dc89
909,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Tennis Jeanne Mance,45.51774343552347,-73.58681668886526,Tennis Court,4c4c4edfc668e21e803753fb
910,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,McGill Sports Complex,45.50988130009937,-73.5790725926407,Athletics & Sports,4ad4c06ff964a52068fb20e3
911,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Dog Park / Parc à chien Laurier,45.532274783373516,-73.58943438449373,Dog Run,4c2234d87e85c928609ebb21
912,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,La Grande-Place - Complexe Desjardins,45.507503301034035,-73.56453806888416,Plaza,50f587c1e4b08fd108c7275b
913,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc du Portugal,45.51917160245006,-73.58371844748035,Park,4afdc34af964a5209e2a22e3
914,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Nautilus Plus,45.5021886574234,-73.5718251749356,Gym,4ade4199f964a5205d7421e3
915,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc de Lorimier,45.537482368373915,-73.58009576797485,Park,4ba1788af964a520d6b937e3
916,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc Charles S. Campbell,45.52113063393709,-73.55271478255,Park,4dad74296e81d745d7414be9
917,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Place Jean-Paul-Riopelle,45.50335919883317,-73.56139494897505,Park,4bf46a1698ac0f473bfa63a8
918,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc de la Petite Italie,45.531505548544956,-73.61202780483009,Park,4bb6a5b746d4a593599dc6c0
919,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Square Phillips,45.50380426921112,-73.56872795239643,Park,4ad4c06cf964a520bff920e3
920,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Parc Beaubien,45.55350461790945,-73.58947675036097,Park,4dfe2390d16411d11c5a7eb7
921,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,haltères & go,45.53910894848881,-73.59597675668347,Gym,4b867622f964a5200b8b31e3
922,Le Plateau-Mont-Royal,45.523374558576414,-73.58062406061083,Place de la Paix,45.5093304578491,-73.56215346195441,Park,4dfea20e183860b961e58675
923,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Parc Monseigneur J-A Richard,45.456003453262646,-73.56364230725858,Playground,4defc78a887754a6af9b99c9
924,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Parc Arthur-Therrien,45.46554616263452,-73.56178261176389,Playground,4c5774318fe2ef3b6564303a
925,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Centre Sportif De La Petite-Bourgogne,45.488104586965605,-73.56874388436938,Gym,4ba368bdf964a520c63a38e3
926,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Route Verte #5 - Piste cyclable du bord du fleuve St-Laurent,45.454326077966144,-73.56708425327936,Trail,4ba6282ff964a520ce3739e3
927,Le Sud-Ouest,45.4749321041294,-73.57850803027364,U.N.I. Training,45.484083108353566,-73.56343048773127,Gym,4b6d996ef964a520237f2ce3
928,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Nautilus Plus,45.46659897074826,-73.54999865499035,Gym / Fitness Center,4b4dc61bf964a52067d726e3
929,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Atrium Le 1000,45.4984012,-73.5670149,Skating Rink,4b66322bf964a52084182be3
930,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Golf Île des Soeurs | Montréal,45.45400289306189,-73.55867618290618,Golf Course,4c5eda7194fd0f47ae35cf45
931,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Club de Tennis Ile-des-Soeurs,45.46751947080303,-73.54830300289967,Tennis Court,4bb13775f964a5204a843ce3
932,Le Sud-Ouest,45.4749321041294,-73.57850803027364,FitClub24,45.49907933712128,-73.5737656512924,Gym,519a9da9498ea86f7f397ec5
933,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Boisé de l'Ile Des Soeurs,45.453701169732476,-73.54760516738067,Park,4bb4028ff187a593bfcb13f8
934,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Perché,45.50762709395013,-73.55298832561722,Roof Deck,595eb9036cf01a44b31964c5
935,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Gym Montreal,45.50286851430484,-73.56983113391058,Gym,4fbd7272e4b05ba1686d84d1
936,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Parc de la Fontaine,45.46327493881885,-73.54418354066037,Park,4e22c4d48130e92fc6a4a3e2
937,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Promenade des Artistes,45.50897852206792,-73.56805801391602,Pedestrian Plaza,4df54d0ea809141629a8eb5c
938,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Park Maynard-Ferguson (Symphonia),45.44716,-73.55823,Park,577d2591498e6240c5561560
939,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Nautilus Plus,45.510231436927334,-73.56363497338286,Gym,4e528052aeb7560ca4ada2a0
940,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Ashtanga Yoga,45.50586111450993,-73.56735101781742,Yoga Studio,4b05c751f964a5200be322e3
941,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Terrasse sur l'Auberge,45.50648036482346,-73.55289280414581,Scenic Lookout,4c6155d3924b76b0aa53fbb9
942,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Parc des Cheminots,45.48006388423214,-73.55617693057579,Park,5030182ce4b06ef10e308ce7
943,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Énergie Cardio,45.46540765645245,-73.56718675904857,Gym / Fitness Center,4b675509f964a52091482be3
944,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Nautilus Plus,45.50062124853374,-73.5617268085546,Gym,4b7c4d79f964a520ec8a2fe3
945,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Gym Lowney 5-6-7,45.49684378703202,-73.56181680869777,Gym,4d326b6e72a8b1f7a2659ed0
946,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Parc D'Argenson,45.475991662180796,-73.5716199874878,Park,4de93e65227148fcea449675
947,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Parc Saint-Gabriel,45.47787016051529,-73.56633067131042,Park,4de6848a1f6e9d90c7f52243
948,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Parc Duquette,45.465214843792616,-73.57482144998747,Park,4bf569ceff90c9b6af555628
949,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Maisonneuve,45.562741896778604,-73.55810165405273,Park,4ad4c06cf964a520cff920e3
950,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc olympique de Montréal,45.56015898715382,-73.55063605326356,Athletics & Sports,4bfb0010f214a593c5a0ae0e
951,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Centre sportif du Parc olympique,45.559722734371725,-73.55141644733635,Gym / Fitness Center,4f347419e4b09a98f56614aa
952,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Tour de Montréal / Montreal Tower,45.56066121512321,-73.55240119361027,Scenic Lookout,4c0d0a482466a5931aec7621
953,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Jardin alpin,45.55847120700805,-73.5594129981984,Garden,4e162ea1fa76a47449697261
954,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Aréna Maurice-Richard,45.56232328054574,-73.54713075825323,Skating Rink,4b489896f964a520185026e3
955,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Pro Gym,45.55671076128087,-73.54501843552384,Gym / Fitness Center,4b7dc59bf964a520a0d32fe3
956,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Michel-Chartrand,45.56320805353964,-73.48311524715636,Trail,4bbfd33af8219c740bbeb010
957,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,YMCA,45.55763734118314,-73.54492134539534,Gym,4ad4c06ff964a5206cfb20e3
958,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Etienne-Desmarteau,45.56057436038749,-73.57811952146778,Park,4c34cabeed37a593027e6f03
959,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Énergie Cardio pour Elle,45.55078415213387,-73.5730281722943,Gym / Fitness Center,4b9ee41bf964a520e60837e3
960,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Centre Pierre Charbonneau,45.56228072295809,-73.54962451707014,Sports Club,4ba2b06af964a5206b1038e3
961,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Esplanade Financière Sun Life,45.55515574250309,-73.55185599863289,Plaza,4fb54ecc0cd6896958ab678d
962,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Place Simon-Valois,45.54736468887767,-73.54378939805405,Plaza,4c2f5c41a0ced13af857106e
963,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Piscine Hochelaga,45.542625540164515,-73.54557371666625,Gym Pool,4f20aa37e4b0cebcfa919dec
964,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Aréna Francis Bouillon,45.54199744602141,-73.55147013376163,Skating Rink,4ca3ca6cd7c3370474f9a362
965,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Location Gymnase Montréal,45.56702038222563,-73.53667350955924,Gymnastics Gym,4c1823e1838020a14fd2e361
966,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Grande serre d'exposition,45.55710789341796,-73.55662127310124,Garden,51728dfdd86c506461653779
967,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Frédéric Back Tree Pavilion,45.564405,-73.568998,Nature Preserve,57cc60ec498eade6cc0c802b
968,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Arboretum,45.56421446929784,-73.56937588187034,Scenic Lookout,4f2ee7b4e4b0bd78b85bf847
969,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Raymond-Préfontaine,45.543576932262575,-73.55296953315867,Park,4d5f4b5c196ba093d76a0c56
970,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Port of Montreal,45.547415392243806,-73.53375407126478,Harbor / Marina,4cc6160d38aaa093f9871c62
971,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Rougemont,45.569494380102874,-73.52765321731567,Park,4e5832dd1f6e2a1922e25cb2
972,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Promenade Luc-Larivée,45.54576,-73.543255,Park,4dbe0d8ea86e0e98a209cb06
973,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Rythmik Quebec,45.5557214,-73.57956000000001,Gym / Fitness Center,59af62e6018cbb2d4c942cf9
974,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Black Box Cross Fit Pro Gym,45.55658711468366,-73.54515351641436,Gym,4f07672fe4b0332118978471
975,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Sicard,45.55541962327273,-73.53446918854719,Park,4ce7f79a8ef78cfacd03979b
976,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Jardin des lumières,45.557557,-73.556728,Botanical Garden,57e7d62f498e4eeaa9a50b1e
977,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Club nautique de Longueuil,45.53563750328122,-73.51949935181734,Harbor / Marina,4da4e0ae0437bc50a6e08de6
978,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Morgan,45.55124804004885,-73.53267431259155,Park,4c9e21612fb1a1436b27e740
979,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Médéric-Martin,45.533158105190566,-73.5525106559796,Park,4c8260e974d7b60c82627fd8
980,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Champêtre,45.54998125382951,-73.53067341950968,Soccer Field,4fe8fdafe4b052c1e6ba2620
981,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Lalancette,45.54758709442168,-73.55078513701257,Park,4cb36530db32f04d62fbd64d
982,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Richard Angus,45.552098249264105,-73.56383357612884,Park,50517393e4b03cb4fcf361ab
983,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc St-Émile,45.54633198908609,-73.5583016371451,Park,4fc6a60ae4b0861ffb182610
984,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Hochelaga,45.54224469846543,-73.5430506126931,Playground,4c30f187a0ced13af9eb126e
985,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Dezery,45.53970620308556,-73.54100529293927,Park,4c645d297b241b8def1dc4ac
986,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Jean-Duceppe,45.54618896685083,-73.56913469438166,Park,4bf997215efe2d7fae806c34
987,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc De L'Ukraine,45.55513476318766,-73.58232636473198,Park,4c8bf9648018a1cd4f61e8d2
988,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Marina Longueuil,45.54365718489281,-73.51000463961932,Park,4c76bd1193faa093fb9ceefb
989,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Port de Plaisance Réal-Bouvier,45.540479741654494,-73.51585170044379,Harbor / Marina,4dfc0e7b52b18923030b134c
990,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Sainte-Bernadette,45.56120440360572,-73.5890139970364,Baseball Field,4bf324b23f86c9b67cd6b11c
991,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parc Hébert,45.5714054926457,-73.5916857261649,Park,51e1ebca498e1d7e8d1957e2
992,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Tennis Beaubien,45.553687677065604,-73.58869139294765,Tennis Court,51e32f94498ec9be36a8e765
993,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Académie Frontenac,45.53378607247854,-73.55174934192567,Boxing Gym,4d69203882cba093319bd6d8
994,Montréal-Nord,45.60085715841579,-73.63075100620223,Centre de la Nature,45.60530073798432,-73.66151531980367,Park,4adb8872f964a520b42821e3
995,Montréal-Nord,45.60085715841579,-73.63075100620223,Parc Aimé-Léonard,45.61004225970481,-73.6366297190428,Park,4e0de9987d8bb178a8a3496c
996,Montréal-Nord,45.60085715841579,-73.63075100620223,Arena Fleury,45.58326364114417,-73.63739418998587,Skating Rink,4d4de12c9aaab60c13463d29
997,Montréal-Nord,45.60085715841579,-73.63075100620223,Parc St-Laurent,45.605755633240435,-73.62842666648893,Park,4e35b0d4b0fb59390ea1cae5
998,Montréal-Nord,45.60085715841579,-73.63075100620223,Énergie Cardio,45.591472188363795,-73.66637006215703,Gym / Fitness Center,4b591d35f964a5203c7d28e3
999,Montréal-Nord,45.60085715841579,-73.63075100620223,Metropolis Gym,45.6073253486611,-73.61908358803267,Gym,4d88b38a5ecdf04d25b89a8a
1000,Montréal-Nord,45.60085715841579,-73.63075100620223,Éconofitness,45.589053,-73.633352,Gym,593550852632ec0582df851b
1001,Montréal-Nord,45.60085715841579,-73.63075100620223,Parc Georges-Vernot,45.5696819977856,-73.61997095769665,Park,4e6b8802ae60950955f5a676
1002,Montréal-Nord,45.60085715841579,-73.63075100620223,Parc Lacordaire,45.616538173250376,-73.63499009643465,Park,5182f461498e3fca5e811123
1003,Montréal-Nord,45.60085715841579,-73.63075100620223,Parc du Royal-22e-Régiment,45.62241979978894,-73.67208603241605,Park,4c018dddf8492d7f050f5ffa
1004,Montréal-Nord,45.60085715841579,-73.63075100620223,Parc Luigi-Pirandello,45.57810351476214,-73.60355139026782,Park,51e32e70498e535dede960ed
1005,Montréal-Nord,45.60085715841579,-73.63075100620223,Aréna Roberto Luongo,45.574102378780886,-73.59565947449262,Skating Rink,4cdc6ac0cea2224b9f258b4c
1006,Montréal-Nord,45.60085715841579,-73.63075100620223,Stade Hebert,45.57364332789531,-73.59343364263371,Soccer Field,4d6fa8cca045721e09b028b8
1007,Montréal-Nord,45.60085715841579,-73.63075100620223,Pavillon de Golf Ahuntsic,45.565295767891456,-73.65011215209961,Golf Course,5771c502498ec25a79772266
1008,Outremont,45.51768240578188,-73.60976156819999,Zéro Gravité,45.5331194656837,-73.57507521121872,Rock Climbing Spot,51b7aceb498e550053a691c7
1009,Outremont,45.51768240578188,-73.60976156819999,Gym du Plateau,45.53272245348595,-73.57461952096067,Gym,4b141cd5f964a520849d23e3
1010,Outremont,45.51768240578188,-73.60976156819999,Parc des Compagnons-de-Saint-Laurent,45.533964406415514,-73.57330523187284,Playground,4ba3881ff964a520e64438e3
1011,Outremont,45.51768240578188,-73.60976156819999,Overpass Van Horne/Rosemont,45.52969230978387,-73.60058760175389,Trail,4c6c5032e13db60cdbb6d5b1
1012,Outremont,45.51768240578188,-73.60976156819999,Parc des Amériques,45.51838449735648,-73.58167936858915,Park,4c017ebc4f1ea593b9a46b7d
1013,Outremont,45.51768240578188,-73.60976156819999,Piscine Lévesque,45.526171913946335,-73.57761914392269,Pool,4bd8a6795cf276b0c08c9d00
1014,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Centennial Park,45.485797761076086,-73.80958187358868,Park,4b8ec6eff964a520733633e3
1015,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Buzzfit gym,45.489055501530004,-73.80279917678924,Gym,52e316ef498e6812ddb16a63
1016,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Mansfield athletique - Pointe-Claire,45.48105693146227,-73.7979799827406,Gym,4bd611006f649521a43d70ec
1017,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Monster Gym,45.484264870073055,-73.78738345759619,Gym,4bc2dbde920eb71384b31c2c
1018,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Cielo,45.48429664129619,-73.7874662114735,Yoga Studio,4defd5d352b1d9bad3c93a27
1019,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Moksha Yoga West Island,45.48844550699824,-73.80052309727508,Yoga Studio,4dea9305636555593e4e1596
1020,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,YMCA,45.46822898268898,-73.82695876683064,Gym,4b721374f964a520706d2de3
1021,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Civic Center,45.48436716842527,-73.80781185031229,Skating Rink,4b664a16f964a520751c2be3
1022,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Nautilus Plus,45.481889500327924,-73.80078792572021,Gym,4c137e34583c9c74f76f3fa4
1023,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Fitness Centre Holiday Inn,45.46191868769524,-73.82722393161166,Gym,54dab25f498eae0b2ffcfcb9
1024,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Fitness United,45.482292159543476,-73.78589889943683,Gym,5094567de4b0a40e1bbac293
1025,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Karaté Sportif Ste-Dorothée,45.526695385489965,-73.81182040220774,Martial Arts Dojo,4dc552c4e4cd169dc648d07a
1026,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Centre aquatique AADDO,45.483898659960644,-73.80900471872397,Gym Pool,4e10795ed4c07597ff7801dd
1027,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Arena DDO,45.484374771541724,-73.80771322520253,Skating Rink,50a8f210e4b0bfc916aab95a
1028,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Reebok CrossFit YUL,45.478538825423804,-73.8071288572686,Gym,4edd562c30f83fb7a027480d
1029,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Parc Couvrette,45.52110836614342,-73.80679703088921,Tennis Court,4c93e05e533aa093e200ba45
1030,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Fitness City,45.484320932891634,-73.78751385835187,Gym,4dc420901f6ef43b89f3ca5e
1031,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Grant Bros Boxing Gym,45.484275166983416,-73.78742484882784,Boxing Gym,4e824d499adfd3a8febef4b4
1032,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Trévi Dorval,45.482685,-73.785975,Pool,4f5ce6f8e4b035e314dd76b6
1033,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Anjali Mudra Yoga,45.52453398260503,-73.80403788129374,Yoga Studio,55a3e047498ec7e74869f421
1034,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Xtreme Fitness,45.503961090727906,-73.7800283157338,Gym,4cb0ae68aef16dcbb213b354
1035,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Parc-nature de la Pointe-aux-Prairies,45.6788338495138,-73.50116154250362,Park,4c40a93c520fa593a268c8ac
1036,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Club de Golf de l'île de Montréal,45.685742722852865,-73.51163088380683,Golf Course,4be05ab0358fef3b6759648a
1037,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Énergie Cardio,45.6457755261005,-73.57126435140367,Gym / Fitness Center,4be092cc2aed2d7f05cec86f
1038,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Éconofitness,45.656017960308496,-73.51134538650513,Gym / Fitness Center,587d1c2a102f470580fd67d3
1039,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,pinkfitness,45.656615,-73.50899390000001,Gym,55ae68f1498e57d6b240e867
1040,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Arena Rodrigue-Gilbert,45.65154926101896,-73.50007212007043,Skating Rink,4c3e8435ca012d7f5eb22fbe
1041,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Parc Clémentine De La Rousselière,45.66786258856288,-73.49401602553473,Baseball Field,4e026012d4c046669fcf3343
1042,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Centre Recreatif Edouard-Rivet,45.628681292372434,-73.50057983964209,Recreation Center,4b48c8b2f964a520cd5626e3
